Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28477695,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Therapeutic_footwear,,,,,,,0.4,0.4092,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477696,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Timemanagement,,,,,,,0.6,0.57684,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477697,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Travelaids,,,,,,,0.3,0.32134,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477698,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Tricycles,,,,,,,0.2,0.16395,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477699,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Videocomm,,,,,,,0.1,0.0775,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477700,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Walker,,,,,,,0.5,0.45339,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477701,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Watch,,,,,,,0,0.02134,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477702,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Wheelchairs_electrical,,,,,,,0.2,0.17617,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477703,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Wheelchair_manual,,,,,,,0.3,0.26287,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477704,ASSISTIVETECH_TOTALNEED,COUNTRY,IDN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Whitecane,,,,,,,0.4,0.35705,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477705,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Alarm,,,,,,,0.1,0.13046,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477706,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Audioplayers,,,,,,,0,0.04077,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477707,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Crutches,,,,,,,1,0.99478,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477708,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Braille_displays,,,,,,,0,0.01631,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477709,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Braille_writing,,,,,,,0,0.01631,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477710,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Canes_sticks,,,,,,,2.8,2.82127,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477711,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Chairs,,,,,,,0.6,0.62785,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477712,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Closed_captioning,,,,,,,0,0.04077,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477713,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Clubfoot,,,,,,,0.1,0.08154,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477714,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Comm_boards,,,,,,,0.3,0.26093,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477715,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Comm_software,,,,,,,0.2,0.18754,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477716,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Deafblind_hearing,,,,,,,0,0.02446,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477717,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Deafblind_vision,,,,,,,0,0.04892,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477718,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Fall_detectors,,,,,,,0,0.04892,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477719,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Gesture2voice,,,,,,,0,0.02446,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477720,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_GPSlocators,,,,,,,0.1,0.06523,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477721,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Bars,,,,,,,0.4,0.43216,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477722,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingaids,,,,,,,1.6,1.58187,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477723,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingloops,,,,,,,0.2,0.17123,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477724,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Incontinence,,,,,,,0.2,0.212,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477725,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Keyboard_mouse,,,,,,,0,0.01631,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477726,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_digital,,,,,,,0.3,0.32616,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477727,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_optical,,,,,,,1.9,1.94064,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477728,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_basic,,,,,,,0.2,0.18754,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477729,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_push,,,,,,,0.2,0.23646,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477730,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_lower,,,,,,,0.9,0.9377,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477731,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_spinal,,,,,,,0.5,0.53816,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477732,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_upper,,,,,,,0.3,0.27723,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477733,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Personal_alarm,,,,,,,0.5,0.54631,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477734,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Pillorganizers,,,,,,,0.3,0.34247,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477735,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Cushions,,,,,,,0.1,0.13862,,,,2022-05-10T14:02:01Z,2021,2021-01-01,2021-12-31
28477736,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Mattresses,,,,,,,0.1,0.13046,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477737,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_lower,,,,,,,0.1,0.12231,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477738,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_upper,,,,,,,0,0.02446,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477739,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Ramps,,,,,,,0.1,0.05708,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477740,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Recorders,,,,,,,0.1,0.14677,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477741,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Rollators,,,,,,,0,0.00815,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477742,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Screenreaders,,,,,,,0.1,0.09785,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477743,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Simplified_phones,,,,,,,0.5,0.5137,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477744,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_cognition,,,,,,,0.3,0.29354,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477745,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_comms,,,,,,,0.1,0.13862,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477746,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_hearing,,,,,,,0.1,0.05708,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477747,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_vision,,,,,,,0.2,0.15492,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477748,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Spectacles,,,,,,,8.6,8.59426,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477749,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Standingframe,,,,,,,0.1,0.106,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477750,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Therapeutic_footwear,,,,,,,0.1,0.106,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477751,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Timemanagement,,,,,,,0.4,0.4077,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477752,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Travelaids,,,,,,,0.2,0.15492,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477753,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Tricycles,,,,,,,0,0.01631,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477754,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Videocomm,,,,,,,0,0.04892,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477755,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Walker,,,,,,,0.2,0.18754,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477756,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Watch,,,,,,,0.2,0.20385,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477757,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Wheelchairs_electrical,,,,,,,0.1,0.08969,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477758,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Wheelchair_manual,,,,,,,0.3,0.26908,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477759,ASSISTIVETECH_TOTALNEED,COUNTRY,KEN,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Whitecane,,,,,,,0.1,0.12231,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477760,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Alarm,,,,,,,0.9,0.94835,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477761,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Audioplayers,,,,,,,0.1,0.0615,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477762,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Crutches,,,,,,,1,1.01255,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477763,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Braille_displays,,,,,,,0,0.02174,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477764,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Braille_writing,,,,,,,0,0.02286,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477765,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Canes_sticks,,,,,,,3.4,3.35289,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477766,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Chairs,,,,,,,1.3,1.30358,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477767,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Closed_captioning,,,,,,,0,0.03694,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477768,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Clubfoot,,,,,,,0.5,0.46956,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477769,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Comm_boards,,,,,,,0.6,0.55437,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477770,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Comm_software,,,,,,,0.1,0.07175,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477771,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Deafblind_hearing,,,,,,,0.2,0.16039,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477772,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Deafblind_vision,,,,,,,0.1,0.14011,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477773,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Fall_detectors,,,,,,,0.3,0.27583,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477774,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Gesture2voice,,,,,,,0,0,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477775,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_GPSlocators,,,,,,,0,0.04674,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477776,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Bars,,,,,,,0.4,0.44635,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477777,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingaids,,,,,,,3.2,3.19476,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477778,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Hearingloops,,,,,,,0.4,0.42067,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477779,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Incontinence,,,,,,,0.2,0.16985,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477780,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Keyboard_mouse,,,,,,,0,0,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477781,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_digital,,,,,,,0.3,0.32043,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477782,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Magnifiers_optical,,,,,,,1.4,1.43964,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477783,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_basic,,,,,,,0.5,0.52767,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477784,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Manual_wheelchair_push,,,,,,,0.7,0.73671,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477785,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_lower,,,,,,,0.3,0.32291,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477786,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_spinal,,,,,,,0.1,0.12874,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477787,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Orthoses_upper,,,,,,,0.6,0.64515,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477788,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Personal_alarm,,,,,,,2,1.9895,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477789,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Pillorganizers,,,,,,,0.4,0.36211,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477790,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Cushions,,,,,,,0.3,0.28811,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477791,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Mattresses,,,,,,,0.6,0.61969,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477792,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_lower,,,,,,,0.2,0.15385,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477793,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Prostheses_upper,,,,,,,0.1,0.10767,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477794,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Ramps,,,,,,,0,0.01633,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477795,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Recorders,,,,,,,0.4,0.44252,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477796,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Rollators,,,,,,,0.4,0.42034,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477797,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Screenreaders,,,,,,,0.2,0.19237,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477798,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Simplified_phones,,,,,,,1.4,1.41069,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477799,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_cognition,,,,,,,2.1,2.10326,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477800,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_comms,,,,,,,0.9,0.86646,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477801,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_hearing,,,,,,,0.5,0.51472,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
28477802,ASSISTIVETECH_TOTALNEED,COUNTRY,LBR,YEAR,2021,ASSISTIVETECHPRODUCT,ASSISTIVETECH_Smartphone_vision,,,,,,,0.6,0.55932,,,,2022-05-10T14:02:02Z,2021,2021-01-01,2021-12-31
